Name,Type,WTO ID,Region,All WTO,Cross Regional,Language,Total articles,Total words,Number of unique words,Niceness,Class 0,Class 1,Class 2,Year,rta,tradeflow_baci,manuf_tradeflow_baci,Pair,Relative GDP
Slovenia - Latvia,Free Trade Agreement,358,Europe,Yes,No,en,38,26090,1090,1,0.7105263157894737,0.0,0.2894736842105263,1999,1.0,3239.095,3087.85,"('LVA', 'SVN')",0.31316464063910243
Slovenia - Latvia,Free Trade Agreement,358,Europe,Yes,No,en,38,26090,1090,1,0.7105263157894737,0.0,0.2894736842105263,2000,1.0,6258.116,6179.54,"('LVA', 'SVN')",0.3081748622493466
Slovenia - Latvia,Free Trade Agreement,358,Europe,Yes,No,en,38,26090,1090,1,0.7105263157894737,0.0,0.2894736842105263,2001,1.0,2754.953,2715.55,"('LVA', 'SVN')",0.2826813111995403
Slovenia - Latvia,Free Trade Agreement,358,Europe,Yes,No,en,38,26090,1090,1,0.7105263157894737,0.0,0.2894736842105263,2002,1.0,3716.772,3506.678,"('LVA', 'SVN')",0.2703060256841479
Slovenia - Latvia,Free Trade Agreement,358,Europe,Yes,No,en,38,26090,1090,1,0.7105263157894737,0.0,0.2894736842105263,2003,1.0,4310.23,4220.968,"('LVA', 'SVN')",0.25144401391662785
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,1997,1.0,2000.051,1840.713,"('LTU', 'SVN')",0.09084884084415719
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,1998,1.0,1485.583,1409.909,"('LTU', 'SVN')",0.07134076378911423
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,1999,1.0,2391.346,2252.628,"('LTU', 'SVN')",0.10225496189999746
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,2000,1.0,1395.56,1299.848,"('LTU', 'SVN')",0.0962323281919366
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,2001,1.0,1750.314,1610.503,"('LTU', 'SVN')",0.07022098171565416
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,2002,1.0,1651.5479999999998,1440.027,"('LTU', 'SVN')",0.056974071305704914
Slovenia - Lithuania,Free Trade Agreement,359,Europe,Yes,No,en,42,31470,1190,1,0.6904761904761905,0.0,0.30952380952380953,2003,1.0,3007.76,2809.05,"('LTU', 'SVN')",0.01155216099450911
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1949,1.0,,,"('ZAF', 'ZWE')",
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1950,1.0,,,"('ZAF', 'ZWE')",
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1951,1.0,,,"('ZAF', 'ZWE')",
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1952,1.0,,,"('ZAF', 'ZWE')",
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1953,1.0,,,"('ZAF', 'ZWE')",
South Africa - Southern Rhodesia Customs Union,Customs Union,360,Africa,Yes,No,en,1,4852,362,0,1.0,0.0,0.0,1954,1.0,,,"('ZAF', 'ZWE')",
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,1998,1.0,18135.882,3683.508,"('EST', 'TUR')",0.959272967657499
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,1999,1.0,5656.725,3646.954,"('EST', 'TUR')",0.958233984995764
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,2000,1.0,7489.0909999999985,6772.553000000001,"('EST', 'TUR')",0.9574919561671984
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,2001,1.0,7118.408,6903.411,"('EST', 'TUR')",0.9527881941282825
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,2002,1.0,6651.986,5525.596,"('EST', 'TUR')",0.948740076943578
Turkey - Estonia,Free Trade Agreement,361,Europe,Yes,No,en,37,27289,1073,0,0.6486486486486487,0.0,0.35135135135135137,2003,1.0,15544.584,5259.375,"('EST', 'TUR')",0.945119784179258
Turkey - Latvia,Free Trade Agreement,362,Europe,Yes,No,en,38,22940,967,1,0.6842105263157895,0.0,0.3157894736842105,2000,1.0,11368.358,2202.95,"('LVA', 'TUR')",0.9392510267536865
Turkey - Latvia,Free Trade Agreement,362,Europe,Yes,No,en,38,22940,967,1,0.6842105263157895,0.0,0.3157894736842105,2001,1.0,3051.184,2992.97,"('LVA', 'TUR')",0.9310651796970582
Turkey - Latvia,Free Trade Agreement,362,Europe,Yes,No,en,38,22940,967,1,0.6842105263157895,0.0,0.3157894736842105,2002,1.0,4945.677,4921.851,"('LVA', 'TUR')",0.9262711629096249
Turkey - Latvia,Free Trade Agreement,362,Europe,Yes,No,en,38,22940,967,1,0.6842105263157895,0.0,0.3157894736842105,2003,1.0,1641.168,1480.217,"('LVA', 'TUR')",0.9235437043978908
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,1998,1.0,71131.857,66357.133,"('LTU', 'TUR')",0.9058661453872363
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,1999,1.0,55048.666,54860.105,"('LTU', 'TUR')",0.9037903037169374
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,2000,1.0,78892.031,78470.297,"('LTU', 'TUR')",0.9068781668882889
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,2001,1.0,77068.885,75205.766,"('LTU', 'TUR')",0.8949141697379374
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,2002,1.0,103923.925,96939.664,"('LTU', 'TUR')",0.8877731766471654
Turkey - Lithuania,Free Trade Agreement,363,Europe,Yes,No,en,38,26792,1086,0,0.6578947368421053,0.0,0.34210526315789475,2003,1.0,133454.598,121832.211,"('LTU', 'TUR')",0.8780528605390595
Turkey - Poland,Free Trade Agreement,364,Europe,Yes,No,en,42,31732,1203,0,0.6904761904761905,0.0,0.30952380952380953,2000,1.0,171360.33,164876.141,"('POL', 'TUR')",0.19584166965512292
Turkey - Poland,Free Trade Agreement,364,Europe,Yes,No,en,42,31732,1203,0,0.6904761904761905,0.0,0.30952380952380953,2001,1.0,180740.491,172757.03100000002,"('POL', 'TUR')",0.16425464790170424
Turkey - Poland,Free Trade Agreement,364,Europe,Yes,No,en,42,31732,1203,0,0.6904761904761905,0.0,0.30952380952380953,2002,1.0,284167.094,263040.063,"('POL', 'TUR')",0.14874484059140913
Turkey - Poland,Free Trade Agreement,364,Europe,Yes,No,en,42,31732,1203,0,0.6904761904761905,0.0,0.30952380952380953,2003,1.0,417311.789,385394.031,"('POL', 'TUR')",0.15089436462825612
Turkey - Slovenia,Free Trade Agreement,365,Europe,Yes,No,en,42,29144,1103,0,0.6428571428571429,0.0,0.35714285714285715,2000,1.0,73120.182,72969.992,"('SVN', 'TUR')",0.8881561080833386
Turkey - Slovenia,Free Trade Agreement,365,Europe,Yes,No,en,42,29144,1103,0,0.6428571428571429,0.0,0.35714285714285715,2001,1.0,48806.999,48762.773,"('SVN', 'TUR')",0.8799935223175926
Turkey - Slovenia,Free Trade Agreement,365,Europe,Yes,No,en,42,29144,1103,0,0.6428571428571429,0.0,0.35714285714285715,2002,1.0,54490.971,54472.023,"('SVN', 'TUR')",0.8750596691458666
Turkey - Slovenia,Free Trade Agreement,365,Europe,Yes,No,en,42,29144,1103,0,0.6428571428571429,0.0,0.35714285714285715,2003,1.0,87587.06599999999,87326.0,"('SVN', 'TUR')",0.8753800364147696
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2003,1.0,26694.005,19820.381,"('AFG', 'IND')",0.9836907269309766
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2004,1.0,53008.0,44604.32,"('AFG', 'IND')",0.9847205954083067
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2005,1.0,53788.02099999999,43298.43,"('AFG', 'IND')",0.9844583410271587
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2006,1.0,46254.708,32621.742,"('AFG', 'IND')",0.9849820628662408
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2007,1.0,75917.041,57646.711,"('AFG', 'IND')",0.9844475218475679
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2008,1.0,154951.668,119644.047,"('AFG', 'IND')",0.9844890516759994
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2009,1.0,145365.23,107799.547,"('AFG', 'IND')",0.9827114005390615
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2010,1.0,167457.758,105989.836,"('AFG', 'IND')",0.9829953848766243
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2011,1.0,146399.441,91285.867,"('AFG', 'IND')",0.9830783425540625
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2012,1.0,104550.523,70018.344,"('AFG', 'IND')",0.9816508828075411
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2013,1.0,240839.48,197945.234,"('AFG', 'IND')",0.9824077177033811
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2014,1.0,243472.797,172881.53100000002,"('AFG', 'IND')",0.9834126921457125
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2015,1.0,280414.82,187987.719,"('AFG', 'IND')",0.9844637250168815
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2016,1.0,398556.859,220889.703,"('AFG', 'IND')",0.9851655827937561
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2017,1.0,412586.828,302546.875,"('AFG', 'IND')",0.982117023321272
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2018,1.0,468507.195,351311.375,"('AFG', 'IND')",0.982940786788674
India - Afghanistan,Partial Scope Agreement,389,West Asia,No,No,en,19,12803,726,0,0.8947368421052632,0.0,0.10526315789473684,2019,1.0,,,"('AFG', 'IND')",0.9829844799725659
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2009,1.0,1582420.156,1095491.375,"('IND', 'NPL')",0.9793906880187231
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2010,1.0,2333526.75,1502030.0,"('IND', 'NPL')",0.9803982001128633
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2011,1.0,2948705.25,1721385.75,"('IND', 'NPL')",0.9809838280274048
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2012,1.0,3011087.125,1693887.25,"('IND', 'NPL')",0.9811044307149781
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2013,1.0,3462215.5,2291223.75,"('IND', 'NPL')",0.9815016360511263
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2014,1.0,4408094.5,2834846.75,"('IND', 'NPL')",0.9817601545018239
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2015,1.0,3471950.125,2473753.25,"('IND', 'NPL')",0.9826448602741696
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2016,1.0,4895470.5,3785238.75,"('IND', 'NPL')",0.9836969657827965
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2017,1.0,5769144.375,4185021.5,"('IND', 'NPL')",0.9795316329622232
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2018,1.0,7300466.75,5225122.0,"('IND', 'NPL')",0.9794206446593162
India - Nepal,Partial Scope Agreement,392,West Asia,Yes,No,en,14,5792,395,0,0.7857142857142857,0.0,0.21428571428571427,2019,1.0,,,"('IND', 'NPL')",0.97887134012264
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2006,0.0,19132.389,15918.592,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2007,0.0,26224.827,19318.893,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2008,0.0,23157.559,10109.387,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2009,0.0,37127.654,33077.176,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2010,0.0,65914.357,55861.184,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2011,0.0,52523.68700000001,43579.656,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2012,0.0,75360.295,62332.32,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2013,0.0,68908.36,57895.523,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2014,0.0,69061.602,59469.473,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2015,0.0,53264.46900000001,39477.934,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2016,0.0,86790.52,72488.102,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2017,0.0,82028.609,63113.82,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2018,0.0,50452.734,27598.98,"('GTM', 'TWN')",
Guatemala - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,424,East Asia; Central America,Yes,Yes,en,227,263559,5404,0,0.748898678414097,0.08370044052863436,0.16740088105726872,2019,0.0,,,"('GTM', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2004,0.0,28175.99,10130.754,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2005,0.0,32408.455,12217.775,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2006,0.0,68559.232,32488.924,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2007,0.0,111052.125,52674.75,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2008,0.0,96949.045,22806.1,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2009,0.0,36858.306,13811.536,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2010,0.0,63712.587,10662.345,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2011,0.0,63000.56,13711.383999999998,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2012,0.0,31915.992,14902.682,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2013,0.0,33212.485,13957.388,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2014,0.0,34049.104,16724.504,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2015,0.0,27071.511,16372.165,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2016,0.0,35494.226,19472.986,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2017,0.0,30924.786,16358.152,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2018,0.0,36747.484,13696.775,"('PAN', 'TWN')",
Panama - Chinese Taipei,Free Trade Agreement & Economic Integration Agreement,425,East Asia; Central America,Yes,Yes,en,235,297184,5796,0,0.6425531914893617,0.1914893617021277,0.16595744680851066,2019,0.0,,,"('PAN', 'TWN')",
Chile - Malaysia,Free Trade Agreement,453,South America; East Asia,Yes,Yes,en,123,104845,2946,1,0.7479674796747967,0.0,0.25203252032520324,2012,0.0,238113.492,178381.422,"('CHL', 'MYS')",0.2840017034737029
Chile - Malaysia,Free Trade Agreement,453,South America; East Asia,Yes,Yes,en,123,104845,2946,1,0.7479674796747967,0.0,0.25203252032520324,2013,0.0,362749.078,221185.031,"('CHL', 'MYS')",0.28845080029953263
Chile - Malaysia,Free Trade Agreement,453,South America; East Asia,Yes,Yes,en,123,104845,2946,1,0.7479674796747967,0.0,0.25203252032520324,2014,0.0,195986.359,154692.922,"('CHL', 'MYS')",0.30915493045444375
Chile - Malaysia,Free Trade Agreement,453,South America; East Asia,Yes,Yes,en,123,104845,2946,1,0.7479674796747967,0.0,0.25203252032520324,2015,0.0,167865.086,74436.32,"('CHL', 'MYS')",0.32241975124474925
